File_Name,Channel_1_mean,Channel_1_std,Channel_1_max,Channel_1_min,Channel_1_rms,Channel_1_peak_to_peak,Channel_2_mean,Channel_2_std,Channel_2_max,Channel_2_min,Channel_2_rms,Channel_2_peak_to_peak,Channel_3_mean,Channel_3_std,Channel_3_max,Channel_3_min,Channel_3_rms,Channel_3_peak_to_peak,Channel_4_mean,Channel_4_std,Channel_4_max,Channel_4_min,Channel_4_rms,Channel_4_peak_to_peak,Channel_5_mean,Channel_5_std,Channel_5_max,Channel_5_min,Channel_5_rms,Channel_5_peak_to_peak,Channel_6_mean,Channel_6_std,Channel_6_max,Channel_6_min,Channel_6_rms,Channel_6_peak_to_peak,Channel_7_mean,Channel_7_std,Channel_7_max,Channel_7_min,Channel_7_rms,Channel_7_peak_to_peak,Channel_8_mean,Channel_8_std,Channel_8_max,Channel_8_min,Channel_8_rms,Channel_8_peak_to_peak
2003.11.01.13.01,-0.11697080078125,0.09215415142015103,0.388,-0.74,0.14891123483261764,1.1280000000000001,-0.117193603515625,0.08364221415279406,0.42,-0.654,0.1439804177426895,1.074,-0.11679238281250001,0.09336899485263271,0.298,-0.784,0.14952668618949763,1.082,-0.116053662109375,0.07819969929601643,0.247,-0.671,0.13994157873550084,0.918,-0.11422197265625,0.11022763000101143,0.479,-0.698,0.158734966069625,1.177,-0.11402875976562502,0.11611359437993903,0.427,-0.696,0.16274189642963985,1.123,-0.114062939453125,0.08075103879914403,0.33,-0.652,0.13975365620916014,0.982,-0.113826416015625,0.08296992286981014,0.31,-0.569,0.1408561716219221,0.879
2003.11.01.13.11,-0.11723388671874999,0.09252832433809277,0.413,-0.615,0.14934950619268883,1.028,-0.11714892578125,0.08503002680130373,0.422,-0.593,0.1447548834047793,1.015,-0.117590087890625,0.0931196736595077,0.317,-0.757,0.14999567457956287,1.074,-0.1172458984375,0.07955073915662057,0.259,-0.571,0.14168599366479825,0.83,-0.11433320312499999,0.11184901894150655,0.449,-0.918,0.15994462909082005,1.367,-0.11588891601562498,0.1165713720408619,0.439,-0.623,0.16437495440232258,1.062,-0.11469799804687501,0.0809497375877367,0.359,-0.688,0.1403869323387486,1.047,-0.11501977539062498,0.08395862046705388,0.466,-0.691,0.14240294477868295,1.157
2003.11.01.13.21,-0.11639584960937502,0.093646960522999,0.386,-0.667,0.1493912548360324,1.053,-0.11655517578125,0.08495223084737483,0.676,-0.647,0.14422895176539194,1.323,-0.11525126953125,0.09365443748428404,0.303,-0.596,0.14850592173062493,0.899,-0.115010400390625,0.07948054522690601,0.247,-0.62,0.13980182140293498,0.867,-0.11366137695312499,0.11126363168089898,0.615,-0.762,0.15905503558738127,1.377,-0.11374848632812502,0.11462385611757914,0.591,-0.61,0.1614848182746698,1.201,-0.113992529296875,0.0812702161919834,0.344,-0.554,0.1399969455930758,0.898,-0.11413369140624999,0.08410032662902027,0.442,-0.642,0.14177222736885034,1.084
2003.11.01.13.31,-0.117334619140625,0.0942310050733839,0.396,-0.776,0.15048885395940667,1.1720000000000002,-0.11727133789062501,0.08675092172807726,0.64,-0.693,0.1458707959508281,1.333,-0.11705185546875,0.0933850748961209,0.393,-0.601,0.14973947068836344,0.994,-0.11630336914062497,0.07929104571170154,0.244,-0.52,0.14076058966740523,0.764,-0.11434462890625001,0.11033202146877273,0.442,-1.006,0.15889571775568323,1.448,-0.113804638671875,0.1157953465101452,0.405,-0.767,0.16235780873318234,1.1720000000000002,-0.11391000976562501,0.0811340016758054,0.354,-0.508,0.13985069378710416,0.862,-0.1139529296875,0.08448612491952115,0.376,-0.669,0.14185617888650903,1.045
2003.11.01.13.41,-0.117780859375,0.09425393686263309,0.354,-0.635,0.1508513687349861,0.989,-0.11763798828125001,0.08462580030003698,0.508,-0.601,0.14491453468607368,1.109,-0.11700214843749998,0.09495789257650844,0.366,-0.647,0.15068677480642587,1.013,-0.117173876953125,0.08055278919369148,0.271,-0.564,0.14219166391567886,0.835,-0.11503847656249999,0.1117796647044047,0.496,-0.703,0.16040119865901875,1.1989999999999998,-0.11545024414062502,0.11502321888962011,0.374,-0.793,0.1629696283233762,1.167,-0.11493974609375002,0.08162402123225142,0.371,-0.547,0.14097384890191073,0.918,-0.11015161132812498,0.08566242175150846,0.54,-0.664,0.13954005868751676,1.2040000000000002
2003.11.01.13.51,-0.11745615234375002,0.09218694031207343,0.349,-0.61,0.14931302584670902,0.959,-0.1163716796875,0.08473502724665373,0.588,-0.625,0.1439527445927352,1.213,-0.116674560546875,0.09398652453538472,0.276,-0.771,0.1498212931229966,1.0470000000000002,-0.116567724609375,0.07967047307858029,0.269,-0.627,0.14119284224482442,0.896,-0.11449980468750001,0.11059433190702792,0.488,-0.669,0.15918954589871,1.157,-0.11409296875,0.11765864974882967,0.442,-0.784,0.16389253606832208,1.226,-0.11426093749999999,0.08234030932980119,0.422,-0.557,0.14083851880400564,0.9790000000000001,-0.11499711914062498,0.08573249150189514,0.457,-0.608,0.14343778271350136,1.065
2003.11.01.14.01,-0.11708544921875,0.09306667596402869,0.398,-0.625,0.14956740485062245,1.0230000000000001,-0.117220556640625,0.08435971410889147,0.706,-0.503,0.1444202903461694,1.209,-0.11649545898437501,0.09377362295545415,0.269,-0.632,0.1495482675465412,0.901,-0.11655146484375001,0.0796721399890348,0.308,-0.583,0.14118035928434328,0.891,-0.114186767578125,0.11132201597581062,0.581,-0.813,0.15947165619902293,1.394,-0.113563427734375,0.11653547516965064,0.422,-0.706,0.16271806627352992,1.128,-0.11368984374999999,0.08278258064695336,0.31,-0.581,0.1406354728739117,0.891,-0.11381513671874999,0.08475014521893014,0.566,-0.574,0.14190303894186868,1.14
2003.11.01.14.11,-0.11774409179687499,0.09309306441325771,0.422,-0.657,0.15009993269459476,1.079,-0.11778828125,0.08415766511165752,0.413,-0.569,0.1447639174548513,0.982,-0.117820849609375,0.09460950007661446,0.305,-0.591,0.15110496387419534,0.8959999999999999,-0.11775117187499999,0.08096949957797664,0.332,-0.52,0.14290345811016525,0.8520000000000001,-0.11478808593749998,0.11095122192710459,0.437,-0.679,0.1596448505912812,1.116,-0.115609619140625,0.11534234198566352,0.415,-0.73,0.16330780720032378,1.145,-0.11528618164062499,0.08045099976843324,0.383,-0.591,0.14058188731488713,0.974,-0.115457177734375,0.08468003496990048,0.549,-0.583,0.14318194094539516,1.1320000000000001
2003.11.01.14.21,-0.11669472656249999,0.0914032455249996,0.466,-0.605,0.14823026850140966,1.071,-0.117474267578125,0.08294005637280286,0.417,-0.566,0.14380283896412,0.9829999999999999,-0.11677348632812498,0.09156872904448374,0.291,-0.571,0.1483943369810549,0.8619999999999999,-0.1167544921875,0.08006978572026405,0.244,-0.5,0.14157253275706413,0.744,-0.114463134765625,0.1107536253830354,0.713,-0.989,0.15927389853914978,1.702,-0.11373251953125,0.11390299694042881,0.52,-0.605,0.16096266247467922,1.125,-0.11370209960937501,0.07901788931330134,0.442,-0.601,0.13846297081569994,1.043,-0.11307211914062498,0.08278921502829599,0.386,-0.637,0.1401404946899829,1.0230000000000001
2003.11.01.14.31,-0.117173779296875,0.09433742125372546,0.356,-0.713,0.15043019511891761,1.069,-0.1166974609375,0.08518504715722215,0.64,-0.535,0.14448110481456564,1.175,-0.11824858398437502,0.09412416465508917,0.269,-0.762,0.15113598508074813,1.0310000000000001,-0.11657377929687499,0.07981697279688765,0.21,-0.552,0.14128055480502483,0.762,-0.11427226562500001,0.11172415105975605,0.461,-0.674,0.15981375604463388,1.135,-0.114213720703125,0.11742622632998849,0.417,-0.854,0.16380992835281116,1.271,-0.11391049804687499,0.08180077173828199,0.347,-0.591,0.14023896684682766,0.938,-0.113616943359375,0.08531176794576437,0.435,-0.586,0.14208063755614053,1.021
2003.11.01.14.41,-0.117876220703125,0.09303073333421215,0.5,-0.647,0.15016497844688395,1.147,-0.11759487304687499,0.08235027241176847,0.378,-0.535,0.14356225664569056,0.913,-0.11770693359375,0.09324137103366605,0.251,-0.681,0.15016282991566604,0.932,-0.11793701171875,0.0798308357783518,0.271,-0.559,0.1424152417201851,0.8300000000000001,-0.11439565429687501,0.1107853395342734,0.466,-0.657,0.15924747149557628,1.123,-0.114783837890625,0.11536945706534224,0.432,-0.771,0.16274348240237804,1.203,-0.11459296874999998,0.08169222710939379,0.386,-0.652,0.1407308369087289,1.038,-0.115336083984375,0.08494239423615908,0.425,-0.654,0.1432397382272876,1.079
2003.11.01.14.51,-0.11659399414062499,0.09340653831224305,0.479,-0.659,0.14939525049057156,1.138,-0.117161962890625,0.08443928620690393,0.469,-0.627,0.14441924595951752,1.096,-0.116979931640625,0.09181450834679711,0.298,-0.662,0.14870846764595946,0.96,-0.1164501953125,0.0786650754879467,0.251,-0.569,0.14053057350570997,0.82,-0.11394003906250001,0.10933232836530889,0.686,-0.686,0.1579110209179326,1.372,-0.11417089843749999,0.11492409133983422,0.461,-0.747,0.16199549629638627,1.208,-0.114036083984375,0.08258941778683239,0.315,-0.596,0.14080213201816005,0.911,-0.113961572265625,0.08408314011169901,0.64,-0.618,0.14162349524106824,1.258
2003.11.01.15.01,-0.11771865234374998,0.0926853450511262,0.417,-0.623,0.14982741503768596,1.04,-0.117108203125,0.08529351557941695,0.464,-0.525,0.14487689615346713,0.9890000000000001,-0.11741860351562501,0.09372756354232772,0.264,-0.591,0.1502397571188819,0.855,-0.116451806640625,0.08048314993521229,0.232,-0.554,0.1415576232258771,0.786,-0.11362211914062499,0.10952731594665321,0.591,-0.725,0.15781704247794145,1.3159999999999998,-0.11372871093749999,0.11508262544619113,0.439,-0.625,0.16179687997947842,1.064,-0.113937890625,0.08245969807419887,0.383,-0.676,0.1406465240472103,1.0590000000000002,-0.11356040039062501,0.08468968726554942,0.54,-0.71,0.1416626544506901,1.25
2003.11.01.15.11,-0.11876206054687502,0.09375994934732805,0.386,-0.73,0.15131211163338223,1.116,-0.118181005859375,0.08590393037840001,0.569,-0.576,0.14610350919943924,1.145,-0.11741533203125001,0.09436643514160672,0.312,-0.747,0.15063659673978216,1.059,-0.117469580078125,0.07871353789078854,0.259,-0.542,0.14140340622140482,0.801,-0.11454223632812499,0.10908202042929135,0.493,-0.691,0.15817335769333715,1.184,-0.11444067382812499,0.11437933519761811,0.596,-0.852,0.16180018586665584,1.448,-0.1151646484375,0.08010343374614648,0.369,-0.527,0.14028348565549778,0.896,-0.1138814453125,0.08324500505532494,0.459,-0.608,0.14106280322297937,1.067
2003.11.01.15.21,-0.11755214843749999,0.09361939869380953,0.371,-0.669,0.15027674275836064,1.04,-0.117982177734375,0.08507148375561856,0.505,-0.549,0.14545429389099562,1.054,-0.116975048828125,0.0945587775647951,0.312,-0.588,0.15041450881776872,0.8999999999999999,-0.11750131835937498,0.08041410582870819,0.273,-0.54,0.14238324421230847,0.8130000000000001,-0.11400131835937502,0.10811145664918591,0.388,-0.745,0.15711265909048952,1.133,-0.11489677734374999,0.11297709205612542,0.547,-0.767,0.161136875895735,1.314,-0.113300439453125,0.08011716347087795,0.327,-0.535,0.13876508733428097,0.8620000000000001,-0.11365009765625,0.08384471108043928,0.537,-0.62,0.14123130061511682,1.157
2003.11.01.15.31,-0.11633193359375,0.09531173706544799,0.427,-0.767,0.15039097710997743,1.194,-0.1160673828125,0.08465342113320985,0.493,-0.645,0.14365875908728992,1.138,-0.11692719726562499,0.09362897147449202,0.337,-0.64,0.14979437158907416,0.9770000000000001,-0.11715820312499999,0.07947088248646475,0.229,-0.515,0.14156859016976983,0.744,-0.113815869140625,0.10978828761657479,0.352,-0.618,0.15813766207332025,0.97,-0.11442089843749999,0.11511417562769066,0.415,-0.708,0.162306547710459,1.123,-0.11142265624999999,0.08181288062348792,0.303,-0.557,0.138232976390291,0.8600000000000001,-0.11361572265625,0.08617997716253806,0.422,-0.745,0.1426026679218783,1.167
2003.11.01.15.41,-0.11742915039062503,0.09281094832383921,0.361,-0.676,0.14967791249958817,1.037,-0.117220849609375,0.08348944020557728,0.615,-0.488,0.1439139124927968,1.103,-0.11688637695312501,0.0933981597259488,0.3,-0.632,0.14961831892325844,0.9319999999999999,-0.1177732421875,0.08129892425365,0.264,-0.554,0.1431085310530307,0.8180000000000001,-0.1145068359375,0.10995192775987926,0.466,-0.618,0.1587489902157845,1.084,-0.115157080078125,0.11699860644398048,0.408,-0.667,0.16416402468858127,1.075,-0.11447739257812499,0.08101208482283354,0.325,-0.515,0.14024275845414666,0.8400000000000001,-0.114531396484375,0.08489993530186445,0.457,-0.632,0.14256731671362086,1.089
2003.11.01.15.51,-0.11613715820312498,0.09449675034782513,0.452,-0.593,0.1497246651083143,1.045,-0.11652910156250003,0.08588481756092901,0.454,-0.579,0.14475922560734256,1.033,-0.11640302734375,0.09502307321887768,0.31,-0.652,0.15026326636523646,0.962,-0.116739794921875,0.08051123646804956,0.254,-0.625,0.14181057406278144,0.879,-0.11376494140625,0.11194235979032359,0.488,-0.652,0.15960436650854434,1.1400000000000001,-0.11417241210937501,0.11601572037303357,0.493,-0.776,0.16277280811163417,1.2690000000000001,-0.11389731445312501,0.08034380076217977,0.4,-0.53,0.13938337261146638,0.93,-0.11382294921875,0.0841479334725955,0.471,-0.583,0.14155048031201625,1.0539999999999998
2003.11.01.16.01,-0.11878090820312501,0.09555655432756258,0.378,-0.786,0.15244657827749242,1.1640000000000001,-0.11707919921875001,0.08532565304366266,0.491,-0.652,0.14487237817137968,1.143,-0.11681923828125,0.09431977710186122,0.352,-0.613,0.15014311434480188,0.965,-0.11713676757812501,0.08155652813207351,0.227,-0.679,0.14273223041629166,0.906,-0.11403779296875001,0.11107641099488232,0.483,-0.701,0.15919355296207038,1.184,-0.11372915039062499,0.11749417052469445,0.571,-0.715,0.1635212516948772,1.286,-0.11387573242187499,0.08147536076069042,0.405,-0.652,0.14002112999723695,1.057,-0.11404995117187497,0.08485364868014547,0.562,-0.627,0.14215320276603208,1.189
2003.11.01.16.11,-0.11732851562499999,0.09555005379699757,0.54,-0.735,0.1513135597340007,1.275,-0.116595263671875,0.08528771564802179,0.374,-0.525,0.1444591636109384,0.899,-0.11746206054687498,0.09406062978857252,0.249,-0.686,0.15048168574328447,0.935,-0.11759052734375,0.07968783276961913,0.244,-0.581,0.1420481707467576,0.825,-0.11535385742187501,0.10993722698304638,0.493,-0.681,0.15935089048646112,1.174,-0.11533012695312501,0.11785241221554588,0.459,-0.803,0.16489460042113835,1.262,-0.114790185546875,0.07967663756458593,0.339,-0.542,0.13973243457223658,0.881,-0.1154107421875,0.08390253973312076,0.535,-0.625,0.1426859333849609,1.1600000000000001
2003.11.01.16.21,-0.116383154296875,0.09220510964973233,0.393,-0.62,0.14848171890710782,1.013,-0.11692900390625001,0.08368901136718711,0.332,-0.535,0.14379235924806644,0.867,-0.11680786132812501,0.09312939821155507,0.242,-0.63,0.14938929439319565,0.872,-0.116074169921875,0.07948230331236202,0.225,-0.483,0.14067924318424033,0.708,-0.114216845703125,0.11140776033080195,0.571,-0.657,0.15955305357246183,1.228,-0.11392958984375001,0.11334462892299373,0.464,-0.872,0.1607076735804991,1.336,-0.11408076171874999,0.07934406336713092,0.396,-0.598,0.13896006831438124,0.994,-0.113498974609375,0.08321706954111684,0.452,-0.776,0.14073769182557538,1.228
2003.11.01.16.31,-0.117525732421875,0.09397604894515657,0.425,-0.625,0.15047855513873273,1.05,-0.11781347656249999,0.08564439318488551,0.444,-0.557,0.14565362111444397,1.0010000000000001,-0.11711386718749998,0.09342647835855936,0.405,-0.598,0.1498137668777264,1.0030000000000001,-0.1173923828125,0.08065883520039639,0.317,-0.474,0.14243180557123206,0.7909999999999999,-0.11410341796874998,0.10962163508606543,0.4,-0.583,0.1582292415171537,0.983,-0.11377070312500001,0.11451930770400953,0.417,-0.649,0.1614262826387404,1.066,-0.11361435546875001,0.08113927316281104,0.544,-0.505,0.13961304888143067,1.049,-0.11462431640625,0.08490232022168115,0.491,-0.635,0.1426433941359536,1.126
2003.11.01.16.41,-0.118559375,0.09534941902803801,0.435,-0.752,0.15214413268139854,1.187,-0.11817968749999999,0.08656045088673489,0.437,-0.493,0.14648942007978769,0.9299999999999999,-0.11716279296875001,0.09482420598886171,0.298,-0.696,0.15072740327377848,0.994,-0.117472314453125,0.0815296678118493,0.227,-0.52,0.14299241726918382,0.747,-0.115265185546875,0.11139190536534782,0.439,-0.684,0.16029416577055486,1.123,-0.11563579101562498,0.11880743026671912,0.422,-0.767,0.16579156085395488,1.189,-0.11446689453125,0.08098566181524319,0.396,-0.547,0.1402189265515938,0.9430000000000001,-0.1154525390625,0.0851917597602794,0.471,-0.747,0.14348144377246574,1.218
2003.11.01.16.51,-0.11655947265625002,0.09395073654100275,0.444,-0.635,0.14970922337150774,1.079,-0.11571162109375002,0.08385816034445562,0.498,-0.559,0.14290336004622145,1.057,-0.11698330078125,0.09296810774170675,0.259,-0.71,0.14942610788864844,0.969,-0.11597436523437499,0.08007484278082859,0.254,-0.488,0.14093272805807253,0.742,-0.11421875,0.10773535101987183,0.381,-0.872,0.1570121928734756,1.2530000000000001,-0.113898779296875,0.11407108169118667,0.562,-0.659,0.16119908065344427,1.221,-0.113855322265625,0.08146385027935735,0.332,-0.493,0.13999783323518575,0.825,-0.11345336914062498,0.08469043279848205,0.476,-0.635,0.1415773158982509,1.111
2003.11.01.17.01,-0.11639453125000002,0.09373342045779495,0.498,-0.623,0.14944444123360695,1.121,-0.11707158203125001,0.0851570851624018,0.713,-0.596,0.14476700063431672,1.309,-0.11747963867187501,0.09453932907349363,0.371,-0.676,0.1507950604102821,1.0470000000000002,-0.117416162109375,0.08007067253442014,0.388,-0.635,0.14211920251890445,1.0230000000000001,-0.11464814453124998,0.11063772493231167,0.425,-0.693,0.15932640466242953,1.1179999999999999,-0.11366386718750002,0.11653162963821716,0.53,-0.813,0.1627854275116672,1.343,-0.11401699218750001,0.08093823662994867,0.396,-0.522,0.13982443511865156,0.918,-0.113530517578125,0.08374326609078742,0.466,-0.635,0.14107484905931808,1.101
2003.11.01.17.11,-0.11697548828125001,0.09364218323601226,0.513,-0.679,0.14984032614701473,1.1920000000000002,-0.11715898437500001,0.08514060244622425,0.547,-0.586,0.14482800076189514,1.133,-0.11758525390625,0.09340242316795891,0.298,-0.662,0.15016758834663274,0.96,-0.11771889648437499,0.0802272476407899,0.249,-0.522,0.1424575370189855,0.771,-0.11528447265625,0.11163011883347879,0.479,-0.649,0.16047365224985144,1.1280000000000001,-0.115325634765625,0.11727489186022531,0.525,-0.725,0.1644791849898396,1.25,-0.115027490234375,0.07986294519845477,0.291,-0.537,0.1400336156977696,0.8280000000000001,-0.115550439453125,0.08365496879156563,0.452,-0.583,0.142653628980577,1.035
2003.11.01.17.21,-0.11668071289062501,0.09507748361061183,0.388,-0.667,0.15051284546639407,1.0550000000000002,-0.11629633789062499,0.08376556598735965,0.408,-0.625,0.14332309043539748,1.033,-0.1164171875,0.09529595644078946,0.327,-0.684,0.15044693702224382,1.0110000000000001,-0.11627514648437501,0.08061203340183004,0.256,-0.559,0.14148572231550655,0.8150000000000001,-0.113921337890625,0.1102252293502691,0.476,-0.691,0.15851710447806375,1.1669999999999998,-0.11427861328125002,0.11594749330090975,0.515,-0.74,0.16279871822668016,1.255,-0.12806044921874998,0.07866551121352802,0.427,-0.696,0.15029218645223627,1.123,-0.11342363281249998,0.08294106781656886,0.371,-0.601,0.1405138470434053,0.972
2003.11.01.17.31,-0.116920654296875,0.0951015811922968,0.42,-0.72,0.1507141338643605,1.14,-0.116730810546875,0.08681272412637131,0.764,-0.557,0.14547347249987497,1.3210000000000002,-0.11610161132812499,0.09530105349986889,0.3,-0.745,0.15020610823522418,1.045,-0.116152734375,0.08112146812145009,0.339,-0.542,0.14167621639840877,0.881,-0.113779150390625,0.11051042621228964,0.391,-0.613,0.1586135220125774,1.004,-0.11345000000000001,0.11596866806450892,0.393,-0.696,0.16223327178065616,1.089,-0.11403408203125001,0.08109428414164833,0.371,-0.598,0.13992874895873347,0.969,-0.115371826171875,0.08448823349327132,0.388,-0.71,0.1429997198355538,1.0979999999999999
2003.11.01.17.41,-0.11750185546875,0.09508140887136393,0.474,-0.649,0.15115277156427698,1.123,-0.11673974609375,0.08540969533353214,0.483,-0.518,0.14464779422791071,1.001,-0.117189697265625,0.09372698884939994,0.291,-0.535,0.15006056638565768,0.8260000000000001,-0.11721240234375001,0.08009689263300494,0.286,-0.554,0.14196569822550886,0.8400000000000001,-0.115625439453125,0.10891102342167253,0.469,-0.713,0.15884222760803998,1.182,-0.115299951171875,0.11607157434570863,0.376,-0.688,0.163605284484726,1.064,-0.11507475585937499,0.08184700635130684,0.42,-0.593,0.14121307264118865,1.013,-0.11473828125,0.08439805622122407,0.393,-0.701,0.14243561730875112,1.0939999999999999
2003.11.01.17.51,-0.11554580078125001,0.09415477332450245,0.43,-0.635,0.14905017080825084,1.065,-0.11539335937499999,0.08441571965832755,0.647,-0.54,0.14297426731157342,1.187,-0.11569970703124999,0.09365545680716057,0.286,-0.723,0.14885485143882612,1.009,-0.11579033203125003,0.08041053224293991,0.276,-0.549,0.14097253167727392,0.8250000000000001,-0.11326791992187499,0.10870804302951134,0.413,-0.554,0.15699382249863966,0.9670000000000001,-0.11357333984375,0.11453074561697317,0.4,-0.857,0.16129536637747457,1.2570000000000001,-0.11323623046875,0.08145876758372535,0.322,-0.54,0.13949184458967934,0.8620000000000001,-0.112968212890625,0.08372048171110252,0.469,-0.598,0.14060916108718033,1.067
